Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"57286","1","2019-08-09 03:24:54","3","4497","<lstm><rnn>","1",""
"57289","1","2019-08-09 06:13:26","0","206","<machine-learning><classification><data>","3",""
"57296","1","2019-08-09 08:12:16","2","1072","<probability><mathematics>","2",""
"57297","1","2019-08-09 08:42:56","2","938","<tensorflow>","1",""
"57298","1","2019-08-09 09:27:51","2","89","<neural-network><cnn><image-classification><cross-validation>","2",""
"57301","1","2019-08-09 09:35:42","2","46","<lstm><pytorch>","0",""
"57302","1","2019-08-09 09:46:37","1","1198","<machine-learning><feature-selection><data><3d-reconstruction>","1",""
"57310","1","2019-08-09 10:52:38","2","15342","<neural-network><keras><tensorflow><data-science-model>","3",""
"57312","1","2019-08-09 11:14:46","0","54","<classification><r><clustering>","1",""
"57315","1","2019-08-09 12:00:27","1","20","<anomaly-detection><normalization>","0",""
"57317","1","2019-08-09 12:44:29","3","302","<lstm><pytorch><sequence>","0",""
"57322","1","2019-08-09 14:09:28","1","95","<machine-learning><neural-network><self-driving>","1",""
"57325","1","2019-08-09 17:19:56","3","2048","<machine-learning><classification><k-nn>","3",""
"57326","1","2019-08-09 17:33:30","4","610","<deep-learning><tensorflow><nlp>","0",""
"57332","1","2019-08-09 20:08:14","1","82","<machine-learning><deep-learning><cnn><rnn>","0",""
"57338","1","2019-08-09 23:43:52","0","1957","<categorical-data><class-imbalance><smotenc>","1",""
"57341","1","2019-08-10 06:48:49","1","56","<machine-learning><regression>","1",""
"57342","1","2019-08-10 08:20:48","2","325","<python><classification><svm>","1",""
"57343","1","2019-08-10 08:33:00","2","656","<scikit-learn><distance><k-nn>","1","0"
"57346","1","2019-08-10 08:53:31","0","56","<r><sql>","1",""
"57347","1","2019-08-10 09:47:47","1","40","<machine-learning><data-mining>","1",""
"57353","1","2019-08-10 12:33:34","0","549","<python><neural-network><scikit-learn><mlp>","1",""
"57357","1","2019-08-10 13:40:05","2","76","<regularization>","1",""
"57364","1","2019-08-10 19:32:02","1","72","<keras><nlp><optimization>","1",""
"57366","1","2019-08-10 21:55:46","6","2731","<explainable-ai><shap>","1",""
"57367","1","2019-08-10 22:24:49","4","448","<classification><research>","5",""
"57368","1","2019-08-11 00:17:29","1","147","<classification>","1",""
"57371","1","2019-08-11 02:38:59","2","304","<machine-learning><python><feature-selection><random-forest><dimensionality-reduction>","2",""
"57374","1","2019-08-11 10:44:10","2","431","<cnn><image>","0",""
"57378","1","2019-08-11 13:47:54","1","394","<machine-learning><python><scikit-learn><random-forest><grid-search>","2",""
"57393","1","2019-08-11 18:09:20","1","188","<python><numpy>","1",""
"57396","1","2019-08-11 19:21:51","1","44","<rnn><loss-function><backpropagation>","0",""
"57398","1","2019-08-11 20:45:43","3","242","<preprocessing><categorical-data>","1","0"
"57399","1","2019-08-11 21:14:56","3","1345","<neural-network><regression><random-forest><cross-validation><overfitting>","1",""
"57401","1","2019-08-11 21:38:06","1","70","<gaussian-process>","2",""
"57405","1","2019-08-11 22:39:52","6","899","<dataset><data-cleaning><missing-data><data-imputation>","2",""
"57406","1","2019-08-11 23:16:18","1","345","<python>","2",""
"57409","1","2019-08-11 23:55:55","1","1476","<r><rstudio>","1",""
"57413","1","2019-08-12 01:17:47","1","52","<machine-learning><cnn><loss-function><backpropagation><convolutional-neural-network>","0",""
"57415","1","2019-08-12 01:51:24","1","657","<scikit-learn><decision-trees><prediction>","1",""
"57419","1","2019-08-12 05:32:58","1","1311","<deep-learning>","1",""
"57423","1","2019-08-12 07:24:58","-1","458","<dataset><data><pytorch><beginner>","1",""
"57424","1","2019-08-12 07:33:28","-1","65","<machine-learning><r><machine-learning-model>","1",""
"57427","1","2019-08-12 08:36:37","1","2037","<machine-learning><deep-learning><time-series><anomaly-detection>","3",""
"57435","1","2019-08-12 12:42:39","9","3692","<machine-learning><deep-learning><recommender-system>","1",""
"57436","1","2019-08-12 13:44:40","1","121","<machine-learning><dataset><rnn><supervised-learning>","3",""
"57437","1","2019-08-12 14:00:22","2","41","<time-series><lstm><forecasting>","0",""
"57443","1","2019-08-12 16:30:25","4","1194","<machine-learning><python><feature-selection><correlation>","1",""
"57444","1","2019-08-12 16:31:23","2","24","<machine-learning>","1",""
"57449","1","2019-08-12 18:02:44","1","104","<python><nlp><feature-construction>","1",""
"57452","1","2019-08-12 20:38:37","2","238","<machine-learning><neural-network><keras><lstm><stacked-lstm>","0",""
"57454","1","2019-08-12 21:01:14","1","263","<cnn><overfitting><regularization>","0",""
"57456","1","2019-08-12 22:18:02","1","38","<machine-learning><regression><predictive-modeling><metric>","1",""
"57459","1","2019-08-12 22:48:35","4","1959","<machine-learning><time-series><forecasting>","2",""
"57461","1","2019-08-13 02:14:09","1","400","<python><classification><regression><predictive-modeling><model-selection>","1",""
"57463","1","2019-08-13 03:43:35","6","269","<machine-learning><k-nn>","1",""
"57465","1","2019-08-13 04:21:20","0","92","<feature-engineering>","1",""
"57466","1","2019-08-13 04:42:36","4","100","<gradient-descent><cost-function>","2",""
"57469","1","2019-08-13 06:28:48","1","16","<ensemble-modeling>","0",""
"57472","1","2019-08-13 07:05:32","1","45","<python>","2",""
"57476","1","2019-08-13 08:07:44","1","429","<reinforcement-learning>","1",""
"57480","1","2019-08-13 08:54:54","0","41","<random-forest>","1",""
"57481","1","2019-08-13 09:00:08","1","450","<machine-learning-model><apache-spark><pipelines>","1",""
"57482","1","2019-08-13 09:01:00","0","223","<tableau>","1",""
"57487","1","2019-08-13 11:05:29","1","15733","<python><pandas>","2",""
"57489","1","2019-08-13 11:23:19","1","249","<nlp><nltk><parsing>","1",""
"57492","1","2019-08-13 12:21:57","1","284","<python><neural-network><keras>","2",""
"57497","1","2019-08-13 12:53:29","3","391","<optimization><gradient-descent><regularization>","1",""
"57502","1","2019-08-13 15:29:05","1","265","<r><time-series><variance>","1",""
"57503","1","2019-08-13 15:38:32","0","558","<python><tensorflow><time-series><cnn>","1",""
"57505","1","2019-08-13 16:17:51","1","95","<machine-learning><python><machine-learning-model>","2",""
"57510","1","2019-08-13 19:55:22","0","103","<clustering><bioinformatics>","1",""
"57520","1","2019-08-13 22:37:05","1","28","<machine-learning>","1",""
"57524","1","2019-08-13 23:58:37","1","1469","<deep-learning><opencv>","0",""
"57529","1","2019-08-14 07:36:52","0","20","<r>","1",""
"57532","1","2019-08-14 08:10:56","4","169","<dataset><statistics><probability>","1",""
"57533","1","2019-08-14 08:18:07","1","152","<neural-network><convolution>","0",""
"57537","1","2019-08-14 09:55:55","1","871","<python><pandas><dataframe><python-3.x><excel>","1",""
"57542","1","2019-08-14 11:47:15","2","91","<neural-network><keras><word2vec><numpy>","1",""
"57547","1","2019-08-14 12:52:50","2","926","<xgboost><probability-calibration><score>","2",""
"57548","1","2019-08-14 13:17:18","1","1064","<python><scikit-learn><random-forest><outlier>","1",""
"57549","1","2019-08-14 14:58:17","2","129","<project-planning><management>","1",""
"57550","1","2019-08-14 15:01:52","1","43","<python><numpy>","0",""
"57553","1","2019-08-14 15:28:31","7","5777","<data-mining><aws><sagemaker>","1",""
"57555","1","2019-08-14 15:33:52","4","104","<machine-learning><random-forest>","2",""
"57560","1","2019-08-14 16:29:02","0","16","<scikit-learn><data-science-model><pca><dimensionality-reduction>","0",""
"57563","1","2019-08-14 17:28:37","1","193","<python><scikit-learn><linear-regression><gradient-descent><implementation>","0",""
"57565","1","2019-08-14 18:10:16","1","43","<machine-learning><deep-learning><algorithms><prediction>","1",""
"57566","1","2019-08-14 18:37:25","5","221","<nlp><named-entity-recognition>","1","0"
"57568","1","2019-08-14 19:45:53","2","234","<machine-learning><random-forest><decision-trees><machine-learning-model>","2",""
"57569","1","2019-08-14 19:54:00","3","488","<machine-learning><python><gradient-descent>","1",""
"57570","1","2019-08-14 21:21:23","1","248","<machine-learning><feature-selection><data-science-model>","2",""
"57573","1","2019-08-14 22:18:46","0","664","<machine-learning><neural-network><deep-learning><data-science-model>","1",""
"57581","1","2019-08-15 08:15:01","1","105","<scikit-learn><k-nn><metric>","1","0"
"57582","1","2019-08-15 09:34:49","0","53","<r><text-mining><topic-model><lda>","1",""
"57583","1","2019-08-15 10:26:15","0","6437","<python><pandas><csv>","1",""
"57585","1","2019-08-15 11:46:30","1","36","<machine-learning><python><keras><scikit-learn><pandas>","1",""
"57586","1","2019-08-15 12:09:36","0","115","<python><classification><svm>","1",""
"57598","1","2019-08-15 14:23:36","0","60","<python><pandas><numpy>","2",""
"57603","1","2019-08-15 15:19:33","2","201","<visualization><distribution><infographics>","3",""
"57604","1","2019-08-15 15:33:42","3","7947","<machine-learning><feature-selection><regularization><ridge-regression>","3",""
"57608","1","2019-08-15 18:06:37","2","432","<python><pandas><data-cleaning>","1",""
"57610","1","2019-08-15 18:53:51","1","29","<time-series><forecasting><hyperparameter><hyperparameter-tuning>","0",""
"57615","1","2019-08-15 20:43:06","3","47","<algorithms><prediction><supervised-learning><tfidf>","1",""
"57616","1","2019-08-15 21:16:48","0","104","<apache-spark><pyspark>","1",""
"57617","1","2019-08-15 22:24:10","1","1718","<class-imbalance><score>","1",""
"57624","1","2019-08-15 23:44:26","1","23","<python><nlp>","0",""
"57626","1","2019-08-16 01:21:58","1","124","<deep-learning><reinforcement-learning><dqn>","0",""
"57627","1","2019-08-16 02:50:59","1","58","<machine-learning><classification><time-series>","0",""
"57631","1","2019-08-16 04:13:48","1","36","<machine-learning><python><dataframe><feature-scaling>","1",""
"57633","1","2019-08-16 05:07:51","2","350","<machine-learning><machine-learning-model><normalization>","1",""
"57635","1","2019-08-16 06:45:20","1","131","<deep-learning><regression><cnn>","1",""
"57638","1","2019-08-16 07:17:59","4","105","<deep-learning><cnn><image-recognition><object-recognition>","1",""
"57639","1","2019-08-16 07:37:21","1","8900","<deep-learning><neural-network><keras><convolutional-neural-network>","2",""
"57641","1","2019-08-16 08:24:44","0","2731","<machine-learning><decision-trees><machine-learning-model><data-science-model>","4",""
"57642","1","2019-08-16 08:26:35","0","3172","<time-series><lstm><multiclass-classification><rnn>","2",""
"57644","1","2019-08-16 08:59:26","1","105","<machine-learning><neural-network><deep-learning>","1",""
"57650","1","2019-08-16 11:43:49","6","4347","<python><nlp><spacy>","1",""
"57651","1","2019-08-16 12:09:15","3","359","<machine-learning><python><probability>","1",""
"57657","1","2019-08-16 13:47:47","0","122","<deep-learning>","0",""
"57673","1","2019-08-16 15:49:52","3","637","<python><pandas><matplotlib><seaborn>","1",""
"57676","1","2019-08-16 16:13:27","0","129","<transfer-learning>","2",""
"57680","1","2019-08-16 18:02:45","1","39","<data-cleaning><preprocessing><data-formats>","1",""
"57681","1","2019-08-16 18:21:41","3","84","<machine-learning><python><tensorflow><word2vec><implementation>","1",""
"57685","1","2019-08-16 19:04:50","1","1631","<nlp><dataset><word2vec>","2",""
"57692","1","2019-08-16 21:15:18","1","158","<regression><visualization><feature-extraction><categorical-data>","1",""
"57696","1","2019-08-17 00:51:10","1","62","<machine-learning><active-learning>","2",""
"57697","1","2019-08-17 01:26:33","5","1085","<scikit-learn><feature-selection><decision-trees>","2",""
"57700","1","2019-08-17 05:08:19","1","218","<time-series>","1",""
"57701","1","2019-08-17 05:16:24","6","7802","<cross-validation><kaggle>","3",""
"57704","1","2019-08-17 07:16:18","3","71","<machine-learning><neural-network><rnn>","1",""
"57705","1","2019-08-17 07:18:53","1","41","<dataset><data-science-model><class-imbalance><smote><multi-instance-learning>","1",""
"57708","1","2019-08-17 08:11:00","0","55","<machine-learning><feature-engineering><correlation><kaggle><heatmap>","1",""
"57715","1","2019-08-17 10:04:04","2","861","<neural-network><lstm><visualization><rnn>","1",""
"57720","1","2019-08-17 12:17:08","7","331","<data>","4",""
"57721","1","2019-08-17 12:31:32","-3","47","<machine-learning><python><data-cleaning><outlier>","1",""
"57724","1","2019-08-17 14:16:38","1","924","<machine-learning><deep-learning><autoencoder><generative-models>","1",""
"57725","1","2019-08-17 18:31:00","0","272","<python><r><data-science-model><data-analysis><marketing>","1",""
"57726","1","2019-08-17 18:59:08","2","318","<neural-network><gradient-descent>","1",""
"57731","1","2019-08-17 22:05:51","1","38","<machine-learning><dataset><recommender-system><matrix-factorisation>","0","0"
"57733","1","2019-08-17 23:22:38","1","39","<machine-learning><statistics><optimization>","2",""
"57734","1","2019-08-18 00:39:01","1","25","<neural-network><keras><tensorflow><image>","0",""
"57738","1","2019-08-18 05:20:35","0","2755","<python><classification><keras><tensorflow>","3",""
"57739","1","2019-08-18 06:01:47","0","122","<python><classification><keras><tensorflow>","2",""
"57743","1","2019-08-18 09:33:32","2","474","<decision-trees><ensemble-modeling>","2",""
"57745","1","2019-08-18 11:14:12","1","23","<statistics><correlation><data-analysis>","1",""
"57748","1","2019-08-18 13:18:13","1","1053","<neural-network><backpropagation><softmax>","1",""
"57750","1","2019-08-18 14:49:02","0","661","<scikit-learn><logistic-regression>","2",""
"57756","1","2019-08-18 17:14:43","2","114","<tensorflow>","1",""
"57764","1","2019-08-18 23:42:28","1","2261","<scikit-learn><nlp><linear-regression><tfidf>","1",""
"57766","1","2019-08-19 01:51:34","2","115","<machine-learning><regression><model-selection>","2",""
"57767","1","2019-08-19 02:37:48","2","64","<time-series>","1",""
"57768","1","2019-08-19 03:14:03","0","64","<machine-learning><predictive-modeling><machine-learning-model>","1",""
"57769","1","2019-08-19 04:21:45","2","212","<python><deep-learning><nlp>","2",""
"57770","1","2019-08-19 05:07:04","1","252","<keras><tensorflow><numpy><weight-initialization>","1",""
"57771","1","2019-08-19 06:21:19","1","168","<r>","1",""
"57774","1","2019-08-19 06:41:31","0","4317","<python><pandas><dataframe>","1",""
"57776","1","2019-08-19 06:56:28","1","19157","<dataset>","2",""
"57777","1","2019-08-19 06:58:40","0","71","<prediction>","3",""
"57778","1","2019-08-19 07:00:34","2","133","<data-mining><predictive-modeling><missing-data>","3",""
"57782","1","2019-08-19 08:20:48","2","87","<neural-network><classification><rnn>","1",""
"57789","1","2019-08-19 09:44:18","2","345","<machine-learning><gradient-descent>","1",""
"57791","1","2019-08-19 10:01:36","1","247","<data><visualization><sql><tableau>","0",""
"57792","1","2019-08-19 10:32:19","2","1498","<machine-learning><computer-vision>","2",""
"57799","1","2019-08-19 12:03:06","3","1222","<machine-learning><neural-network><deep-learning><loss-function>","4",""
"57804","1","2019-08-19 13:58:12","1","486","<time-series><arima>","1","0"
